LOCATION,DATE,T_MAX,T_MIN,T_MEAN,WEEKDAY,IS_HOLIDAY,HOLIDAY_NAME,TOTAL_DEMAND,DEMAND_LAG1,DEMAND_LAG7
Bankstown,2016-01-05,20.3,17.4,18.9,2,0,,358082.97,353210.4,329189.94
Bankstown,2016-01-06,18.1,16.6,17.45,3,0,,357451.06,358082.97,339157.17
Bankstown,2016-01-07,22.5,15.7,19.07,4,0,,351570.67,357451.06,347679.16
Bankstown,2016-01-08,25.2,13.9,19.9,5,0,,355814.96,351570.67,329352.88
Bankstown,2016-01-09,25.5,16.7,21.3,6,0,,344216.79,355814.96,323133.95
Bankstown,2016-01-10,27.1,15.8,21.62,7,0,,352812.68,344216.79,317665.92
Bankstown,2016-01-11,33.9,18.2,25.74,1,0,,436716.4,352812.68,353210.4
Bankstown,2016-01-12,33.8,20.2,24.37,2,0,,435360.14,436716.4,358082.97
Bankstown,2016-01-13,27.3,20.6,23.93,3,0,,438032.58,435360.14,357451.06
Bankstown,2016-01-14,39.1,15.8,24.28,4,0,,449709.69,438032.58,351570.67
Bankstown,2016-01-15,20.4,13.5,16.78,5,0,,360495.64,449709.69,355814.96
Bankstown,2016-01-16,22.2,15.1,18.42,6,0,,326492.1,360495.64,344216.79
Bankstown,2016-01-17,23.7,14.0,19.53,7,0,,324006.75,326492.1,352812.68
Bankstown,2016-01-18,26.1,14.9,21.12,1,0,,383092.64,324006.75,436716.4
Bankstown,2016-01-19,33.2,16.3,24.39,2,0,,425665.84,383092.64,435360.14
Bankstown,2016-01-20,37.6,18.5,27.62,3,0,,461077.73,425665.84,438032.58
Bankstown,2016-01-21,36.1,22.6,26.71,4,0,,471786.4,461077.73,449709.69
Bankstown,2016-01-22,28.1,22.3,24.1,5,0,,427525.41,471786.4,360495.64
Bankstown,2016-01-23,25.6,21.5,23.12,6,0,,366341.92,427525.41,326492.1
Bankstown,2016-01-24,24.0,19.8,21.86,7,0,,341052.04,366341.92,324006.75
Bankstown,2016-01-25,24.5,20.4,22.49,1,0,,378814.64,341052.04,383092.64
Bankstown,2016-01-26,26.8,19.6,22.44,2,1,Australia Day,352127.53,378814.64,425665.84
Bankstown,2016-01-27,24.2,19.4,22.01,3,0,,385893.26,352127.53,461077.73
Bankstown,2016-01-28,28.9,21.5,24.22,4,0,,414895.27,385893.26,471786.4
Bankstown,2016-01-29,28.6,19.9,23.29,5,0,,412777.87,414895.27,427525.41
Bankstown,2016-01-30,26.7,18.8,21.84,6,0,,369643.93,412777.87,366341.92
Bankstown,2016-01-31,29.0,18.2,23.29,7,0,,356753.93,369643.93,341052.04
Bankstown,2016-02-01,25.1,16.7,21.29,1,0,,385942.82,356753.93,378814.64
Bankstown,2016-02-02,25.9,14.8,20.76,2,0,,388994.1,385942.82,352127.53
Bankstown,2016-02-03,29.8,16.8,23.47,3,0,,409880.86,388994.1,385893.26
Bankstown,2016-02-04,23.5,19.0,21.26,4,0,,377637.15,409880.86,414895.27
Bankstown,2016-02-05,24.0,20.1,22.03,5,0,,368440.69,377637.15,412777.87
Bankstown,2016-02-06,25.4,19.6,22.15,6,0,,345193.01,368440.69,369643.93
Bankstown,2016-02-07,25.8,17.5,21.74,7,0,,348232.04,345193.01,356753.93
Bankstown,2016-02-08,27.4,16.8,22.29,1,0,,401412.6,348232.04,385942.82
Bankstown,2016-02-09,25.1,19.3,22.28,2,0,,403206.31,401412.6,388994.1
Bankstown,2016-02-10,28.2,17.9,22.97,3,0,,410950.56,403206.31,409880.86
Bankstown,2016-02-11,27.8,17.2,23.01,4,0,,411007.47,410950.56,377637.15
Bankstown,2016-02-12,28.4,18.8,24.06,5,0,,421946.35,411007.47,368440.69
Bankstown,2016-02-13,29.6,18.6,24.26,6,0,,393218.79,421946.35,345193.01
Bankstown,2016-02-14,35.9,18.9,25.31,7,0,,393270.25,393218.79,348232.04
Bankstown,2016-02-15,28.1,22.0,24.52,1,0,,437835.94,393270.25,401412.6
Bankstown,2016-02-16,25.6,17.1,21.76,2,0,,405826.84,437835.94,403206.31
Bankstown,2016-02-17,23.2,17.6,20.41,3,0,,383909.13,405826.84,410950.56
Bankstown,2016-02-18,26.5,14.9,21.77,4,0,,396461.96,383909.13,411007.47
Bankstown,2016-02-19,30.3,18.2,24.71,5,0,,434776.56,396461.96,421946.35
Bankstown,2016-02-20,27.5,22.6,24.42,6,0,,382942.55,434776.56,393218.79
Bankstown,2016-02-21,27.4,20.2,22.8,7,0,,370034.24,382942.55,393270.25
Bankstown,2016-02-22,29.6,18.9,23.87,1,0,,432434.98,370034.24,437835.94
Bankstown,2016-02-23,30.0,17.1,22.99,2,0,,440782.37,432434.98,405826.84
Bankstown,2016-02-24,30.8,19.1,25.0,3,0,,456131.74,440782.37,383909.13
Bankstown,2016-02-25,37.7,19.2,27.03,4,0,,484358.25,456131.74,396461.96
Bankstown,2016-02-26,26.6,22.7,24.53,5,0,,431360.71,484358.25,434776.56
Bankstown,2016-02-27,26.7,19.7,23.47,6,0,,378886.37,431360.71,382942.55
Bankstown,2016-02-28,28.0,18.0,22.83,7,0,,369335.57,378886.37,370034.24
Bankstown,2016-02-29,26.2,17.6,21.95,1,0,,409254.94,369335.57,432434.98
Bankstown,2016-03-01,28.8,18.7,22.88,2,0,,420332.72,409254.94,440782.37
Bankstown,2016-03-02,29.8,17.1,23.67,3,0,,430493.63,420332.72,456131.74
Bankstown,2016-03-03,30.1,19.3,24.2,4,0,,442619.02,430493.63,484358.25
Bankstown,2016-03-04,28.7,19.2,23.95,5,0,,427598.52,442619.02,431360.71
Bankstown,2016-03-05,28.4,17.2,23.11,6,0,,391388.15,427598.52,378886.37
Bankstown,2016-03-06,28.9,16.7,22.73,7,0,,380976.94,391388.15,369335.57
Bankstown,2016-03-07,29.9,18.0,23.73,1,0,,438333.78,380976.94,409254.94
Bankstown,2016-03-08,29.2,18.8,24.35,2,0,,432971.2,438333.78,420332.72
Bankstown,2016-03-09,32.0,20.4,25.19,3,0,,456426.76,432971.2,430493.63
Bankstown,2016-03-10,27.7,20.1,24.11,4,0,,446846.88,456426.76,442619.02
Bankstown,2016-03-11,28.6,23.6,25.68,5,0,,432895.62,446846.88,427598.52
Bankstown,2016-03-12,30.9,19.5,24.71,6,0,,401527.53,432895.62,391388.15
Bankstown,2016-03-13,28.6,20.3,24.59,7,0,,384559.83,401527.53,380976.94
Bankstown,2016-03-14,30.8,19.9,23.78,1,0,,423177.05,384559.83,438333.78
Bankstown,2016-03-15,24.9,19.6,21.89,2,0,,398701.58,423177.05,432971.2
Bankstown,2016-03-16,24.9,19.4,21.11,3,0,,393311.69,398701.58,456426.76
Bankstown,2016-03-17,25.8,18.5,21.32,4,0,,396833.62,393311.69,446846.88
Bankstown,2016-03-18,27.3,17.1,21.38,5,0,,386635.43,396833.62,432895.62
Bankstown,2016-03-19,21.9,13.8,18.91,6,0,,337407.31,386635.43,401527.53
Bankstown,2016-03-20,21.6,15.4,17.44,7,0,,328673.34,337407.31,384559.83
Bankstown,2016-03-21,20.8,15.3,16.71,1,0,,367512.43,328673.34,423177.05
Bankstown,2016-03-22,22.3,14.1,17.75,2,0,,371193.23,367512.43,398701.58
Bankstown,2016-03-23,25.2,13.9,18.93,3,0,,371983.44,371193.23,393311.69
Bankstown,2016-03-24,28.3,13.7,20.87,4,0,,377285.98,371983.44,396833.62
Bankstown,2016-03-25,24.9,15.9,19.65,5,1,Good Friday,327333.62,377285.98,386635.43
Bankstown,2016-03-26,26.1,15.6,20.83,6,1,Easter Saturday,328960.41,327333.62,337407.31
Bankstown,2016-03-27,24.5,15.8,19.54,7,1,Easter Sunday,320133.22,328960.41,328673.34
Bankstown,2016-03-28,25.1,18.0,21.15,1,1,Easter Monday,334974.47,320133.22,367512.43
Bankstown,2016-03-29,22.5,19.2,20.51,2,0,,378120.55,334974.47,371193.23
Bankstown,2016-03-30,27.0,15.8,21.26,3,0,,374324.36,378120.55,371983.44
Bankstown,2016-03-31,23.8,13.9,18.82,4,0,,370412.37,374324.36,377285.98
Bankstown,2016-04-01,26.5,13.7,20.31,5,0,,372806.94,370412.37,327333.62
Bankstown,2016-04-02,30.6,15.2,22.06,6,0,,344990.87,372806.94,328960.41
Bankstown,2016-04-03,24.2,19.0,21.09,7,0,,335194.69,344990.87,320133.22
Bankstown,2016-04-04,22.6,18.4,20.2,1,0,,379471.3,335194.69,334974.47
Bankstown,2016-04-05,27.5,15.0,21.16,2,0,,387323.52,379471.3,378120.55
Bankstown,2016-04-06,34.3,16.3,24.33,3,0,,398916.86,387323.52,374324.36
Bankstown,2016-04-07,22.0,18.5,19.88,4,0,,377326.96,398916.86,370412.37
Bankstown,2016-04-08,20.5,16.4,18.62,5,0,,377471.94,377326.96,372806.94
Bankstown,2016-04-09,23.1,14.0,17.96,6,0,,342173.64,377471.94,344990.87
Bankstown,2016-04-10,27.9,12.8,18.14,7,0,,328488.72,342173.64,335194.69
Bankstown,2016-04-11,24.7,10.9,17.29,1,0,,364349.87,328488.72,379471.3
Bankstown,2016-04-12,21.3,14.6,18.02,2,0,,372396.65,364349.87,387323.52
Bankstown,2016-04-13,22.5,12.5,17.51,3,0,,365381.53,372396.65,398916.86
Bankstown,2016-04-14,22.2,13.5,17.47,4,0,,370131.0,365381.53,377326.96
Bankstown,2016-04-15,26.0,12.8,19.36,5,0,,370702.72,370131.0,377471.94
Bankstown,2016-04-16,27.1,13.0,19.16,6,0,,343373.58,370702.72,342173.64
Bankstown,2016-04-17,21.6,14.8,18.98,7,0,,332094.16,343373.58,328488.72
Bankstown,2016-04-18,21.6,13.1,17.71,1,0,,367072.77,332094.16,364349.87
Bankstown,2016-04-19,22.4,15.4,18.3,2,0,,371555.82,367072.77,372396.65
Bankstown,2016-04-20,25.5,13.6,18.43,3,0,,372268.12,371555.82,365381.53
Bankstown,2016-04-21,26.2,13.5,19.23,4,0,,377412.53,372268.12,370131.0
Bankstown,2016-04-22,24.3,15.2,18.65,5,0,,373193.92,377412.53,370702.72
Bankstown,2016-04-23,18.0,15.0,16.24,6,0,,337348.79,373193.92,343373.58
Bankstown,2016-04-24,20.9,12.0,16.81,7,0,,323720.98,337348.79,332094.16
Bankstown,2016-04-25,22.3,9.9,15.18,1,1,ANZAC Day,324885.88,323720.98,367072.77
Bankstown,2016-04-26,23.7,10.9,16.5,2,0,,367435.07,324885.88,371555.82
Bankstown,2016-04-27,24.3,11.8,17.2,3,0,,367974.27,367435.07,372268.12
Bankstown,2016-04-28,26.1,12.5,17.64,4,0,,369119.57,367974.27,377412.53
Bankstown,2016-04-29,24.9,12.1,17.39,5,0,,369499.24,369119.57,373193.92
Bankstown,2016-04-30,25.7,16.2,20.13,6,0,,342597.97,369499.24,337348.79
Bankstown,2016-05-01,27.4,14.3,19.51,7,0,,328379.57,342597.97,323720.98
Bankstown,2016-05-02,22.9,8.8,15.64,1,0,,364323.57,328379.57,324885.88
Bankstown,2016-05-03,25.4,7.7,17.0,2,0,,364272.52,364323.57,367435.07
Bankstown,2016-05-04,25.1,10.2,17.16,3,0,,365033.61,364272.52,367974.27
Bankstown,2016-05-05,23.6,10.1,16.17,4,0,,369725.12,365033.61,369119.57
Bankstown,2016-05-06,25.9,9.7,14.9,5,0,,369712.07,369725.12,369499.24
Bankstown,2016-05-07,24.8,8.7,15.35,6,0,,344007.13,369712.07,342597.97
Bankstown,2016-05-08,20.6,13.8,17.02,7,0,,340549.18,344007.13,328379.57
Bankstown,2016-05-09,22.1,17.4,19.42,1,0,,372190.48,340549.18,364323.57
Bankstown,2016-05-10,24.0,16.4,19.93,2,0,,370499.12,372190.48,364272.52
Bankstown,2016-05-11,21.9,7.1,14.98,3,0,,368161.37,370499.12,365033.61
Bankstown,2016-05-12,23.8,9.4,17.15,4,0,,370291.77,368161.37,369725.12
Bankstown,2016-05-13,25.1,9.2,16.67,5,0,,367774.89,370291.77,369712.07
Bankstown,2016-05-14,25.9,6.8,14.56,6,0,,341713.3,367774.89,344007.13
Bankstown,2016-05-15,24.7,7.2,14.85,7,0,,328148.69,341713.3,340549.18
Bankstown,2016-05-16,23.4,8.4,16.27,1,0,,366746.7,328148.69,372190.48
Bankstown,2016-05-17,27.7,10.5,18.81,2,0,,367361.39,366746.7,370499.12
Bankstown,2016-05-18,21.0,7.6,14.07,3,0,,376992.98,367361.39,368161.37
Bankstown,2016-05-19,22.3,7.6,14.78,4,0,,372292.26,376992.98,370291.77
Bankstown,2016-05-20,23.2,7.3,14.03,5,0,,372638.46,372292.26,367774.89
Bankstown,2016-05-21,21.2,10.3,15.32,6,0,,349493.93,372638.46,341713.3
Bankstown,2016-05-22,23.6,11.0,15.34,7,0,,336308.9,349493.93,328148.69
Bankstown,2016-05-23,27.1,9.7,17.51,1,0,,368334.7,336308.9,366746.7
Bankstown,2016-05-24,21.1,8.0,14.69,2,0,,378425.76,368334.7,367361.39
Bankstown,2016-05-25,20.7,4.7,12.17,3,0,,385368.76,378425.76,376992.98
Bankstown,2016-05-26,20.4,11.2,14.55,4,0,,391989.82,385368.76,372292.26
Bankstown,2016-05-27,17.9,8.4,14.76,5,0,,385596.42,391989.82,372638.46
Bankstown,2016-05-28,15.2,3.8,10.02,6,0,,388561.45,385596.42,349493.93
Bankstown,2016-05-29,18.4,3.8,11.19,7,0,,374580.01,388561.45,336308.9
Bankstown,2016-05-30,18.5,5.1,10.18,1,0,,418814.72,374580.01,368334.7
Bankstown,2016-05-31,16.7,5.8,11.85,2,0,,426800.72,418814.72,378425.76
Bankstown,2016-06-01,17.8,10.1,12.9,3,0,,414101.61,426800.72,385368.76
Bankstown,2016-06-02,18.1,8.9,13.27,4,0,,408787.76,414101.61,391989.82
Bankstown,2016-06-03,17.9,10.2,14.61,5,0,,407816.22,408787.76,385596.42
Bankstown,2016-06-04,20.9,14.6,17.29,6,0,,387868.24,407816.22,388561.45
Bankstown,2016-06-05,19.3,13.8,17.23,7,0,,380818.37,387868.24,374580.01
Bankstown,2016-06-06,18.1,8.3,15.02,1,0,,403668.49,380818.37,418814.72
Bankstown,2016-06-07,19.4,7.3,13.31,2,0,,412968.8,403668.49,426800.72
Bankstown,2016-06-08,20.4,9.0,14.34,3,0,,401963.73,412968.8,414101.61
Bankstown,2016-06-09,22.1,11.8,17.34,4,0,,388501.39,401963.73,408787.76
Bankstown,2016-06-10,21.0,8.0,13.5,5,0,,387661.98,388501.39,407816.22
Bankstown,2016-06-11,19.8,7.6,13.76,6,0,,368622.16,387661.98,387868.24
Bankstown,2016-06-12,17.2,5.5,10.48,7,0,,377431.96,368622.16,380818.37
Bankstown,2016-06-13,18.8,5.2,11.44,1,1,Queen's Birthday,381888.6,377431.96,403668.49
Bankstown,2016-06-14,20.7,5.9,10.73,2,0,,413701.37,381888.6,412968.8
Bankstown,2016-06-15,20.3,5.1,10.19,3,0,,417776.23,413701.37,401963.73
Bankstown,2016-06-16,20.9,4.9,11.14,4,0,,409961.67,417776.23,388501.39
Bankstown,2016-06-17,19.5,6.7,12.74,5,0,,412245.85,409961.67,387661.98
Bankstown,2016-06-18,20.3,13.2,15.71,6,0,,379002.88,412245.85,368622.16
Bankstown,2016-06-19,19.2,13.5,16.02,7,0,,381860.74,379002.88,377431.96
Bankstown,2016-06-20,19.9,14.0,16.03,1,0,,405407.75,381860.74,381888.6
Bankstown,2016-06-21,18.0,12.2,15.28,2,0,,416572.14,405407.75,413701.37
Bankstown,2016-06-22,19.6,10.6,14.64,3,0,,409104.92,416572.14,417776.23
Bankstown,2016-06-23,17.1,5.3,12.43,4,0,,421537.75,409104.92,409961.67
Bankstown,2016-06-24,15.9,9.2,12.54,5,0,,430349.0,421537.75,412245.85
Bankstown,2016-06-25,14.3,6.0,9.57,6,0,,422451.11,430349.0,379002.88
Bankstown,2016-06-26,14.1,3.8,8.37,7,0,,429513.89,422451.11,381860.74
Bankstown,2016-06-27,11.7,7.3,9.38,1,0,,471464.69,429513.89,405407.75
Bankstown,2016-06-28,16.3,6.4,10.28,2,0,,460425.03,471464.69,416572.14
Bankstown,2016-06-29,19.1,4.2,8.58,3,0,,455891.37,460425.03,409104.92
Bankstown,2016-06-30,16.4,0.8,7.88,4,0,,464388.26,455891.37,421537.75
Bankstown,2016-07-01,16.3,4.9,11.61,5,0,,441820.91,464388.26,430349.0
Bankstown,2016-07-02,17.4,4.3,10.65,6,0,,408352.01,441820.91,422451.11
Bankstown,2016-07-03,17.1,3.3,7.95,7,0,,402696.24,408352.01,429513.89
Bankstown,2016-07-04,15.1,1.2,6.44,1,0,,453380.23,402696.24,471464.69
Bankstown,2016-07-05,18.3,5.1,11.07,2,0,,453428.26,453380.23,460425.03
Bankstown,2016-07-06,17.2,9.7,13.73,3,0,,443334.36,453428.26,455891.37
Bankstown,2016-07-07,16.6,12.5,13.95,4,0,,431883.82,443334.36,464388.26
Bankstown,2016-07-08,15.2,9.1,12.86,5,0,,434917.33,431883.82,441820.91
Bankstown,2016-07-09,17.4,7.3,12.04,6,0,,402119.11,434917.33,408352.01
Bankstown,2016-07-10,18.7,10.1,13.62,7,0,,383301.55,402119.11,402696.24
Bankstown,2016-07-11,18.6,10.8,15.28,1,0,,412299.89,383301.55,453380.23
Bankstown,2016-07-12,19.8,7.3,13.22,2,0,,410155.37,412299.89,453428.26
Bankstown,2016-07-13,13.5,7.4,10.99,3,0,,439457.26,410155.37,443334.36
Bankstown,2016-07-14,16.3,4.0,9.68,4,0,,449775.01,439457.26,431883.82
Bankstown,2016-07-15,16.9,2.9,9.39,5,0,,448949.52,449775.01,434917.33
Bankstown,2016-07-19,25.0,15.8,20.35,2,0,,393814.2,397436.13,410155.37
Bankstown,2016-07-20,16.8,14.3,15.97,3,0,,406050.57,393814.2,439457.26
Bankstown,2016-07-21,18.7,10.5,14.59,4,0,,397982.51,406050.57,449775.01
Bankstown,2016-07-22,25.4,9.6,17.6,5,0,,382044.63,397982.51,448949.52
Bankstown,2016-07-23,17.6,9.6,14.97,6,0,,364602.0,382044.63,414835.39
Bankstown,2016-07-24,13.9,5.3,9.3,7,0,,404532.6,364602.0,380844.08
Bankstown,2016-07-25,17.2,3.5,11.35,1,0,,426437.35,404532.6,397436.13
Bankstown,2016-07-26,18.0,3.7,12.25,2,0,,423631.71,426437.35,393814.2
Bankstown,2016-07-27,18.2,6.0,13.56,3,0,,420295.41,423631.71,406050.57
Bankstown,2016-07-28,19.0,6.0,12.41,4,0,,423114.43,420295.41,397982.51
Bankstown,2016-07-29,18.4,4.6,11.13,5,0,,426702.38,423114.43,382044.63
Bankstown,2016-07-30,18.1,6.6,11.16,6,0,,396883.92,426702.38,364602.0
Bankstown,2016-07-31,20.5,7.1,11.57,7,0,,377307.63,396883.92,404532.6
Bankstown,2016-08-01,17.3,6.5,11.86,1,0,,421802.15,377307.63,426437.35
Bankstown,2016-08-02,14.9,9.7,11.55,2,0,,442716.86,421802.15,423631.71
Bankstown,2016-08-03,13.9,10.6,11.83,3,0,,450353.47,442716.86,420295.41
Bankstown,2016-08-04,15.9,10.2,11.96,4,0,,441130.42,450353.47,423114.43
Bankstown,2016-08-05,15.0,9.2,11.57,5,0,,437791.63,441130.42,426702.38
Bankstown,2016-08-06,15.4,8.0,11.2,6,0,,405108.38,437791.63,396883.92
Bankstown,2016-08-07,17.0,8.8,12.18,7,0,,385888.53,405108.38,377307.63
Bankstown,2016-08-08,18.7,6.7,10.99,1,0,,412672.42,385888.53,421802.15
Bankstown,2016-08-09,18.7,4.4,11.42,2,0,,415893.7,412672.42,442716.86
Bankstown,2016-08-10,24.4,11.8,17.81,3,0,,386993.23,415893.7,450353.47
Bankstown,2016-08-11,18.9,6.4,13.86,4,0,,395890.24,386993.23,441130.42
Bankstown,2016-08-12,17.6,4.6,11.19,5,0,,414611.11,395890.24,437791.63
Bankstown,2016-08-13,19.5,4.0,11.69,6,0,,378806.58,414611.11,405108.38
Bankstown,2016-08-14,18.9,4.3,10.89,7,0,,370895.06,378806.58,385888.53
Bankstown,2016-08-15,20.0,5.2,11.59,1,0,,401593.7,370895.06,412672.42
Bankstown,2016-08-16,22.0,5.8,12.62,2,0,,397238.11,401593.7,415893.7
Bankstown,2016-08-17,23.6,6.0,12.82,3,0,,391092.7,397238.11,386993.23
Bankstown,2016-08-18,22.7,6.8,14.65,4,0,,388957.7,391092.7,395890.24
Bankstown,2016-08-19,22.9,6.0,14.95,5,0,,385082.88,388957.7,414611.11
Bankstown,2016-08-20,17.1,6.7,12.24,6,0,,367226.72,385082.88,378806.58
Bankstown,2016-08-21,19.4,3.5,11.01,7,0,,368258.55,367226.72,370895.06
Bankstown,2016-08-22,13.9,6.3,9.99,1,0,,438156.33,368258.55,401593.7
Bankstown,2016-08-23,16.9,6.9,11.65,2,0,,426192.05,438156.33,397238.11
Bankstown,2016-08-24,13.7,9.1,12.08,3,0,,440678.16,426192.05,391092.7
Bankstown,2016-08-25,16.2,8.9,11.53,4,0,,428325.72,440678.16,388957.7
Bankstown,2016-08-26,15.4,5.4,10.92,5,0,,430212.36,428325.72,385082.88
Bankstown,2016-08-27,19.2,6.5,11.9,6,0,,386322.32,430212.36,367226.72
Bankstown,2016-08-28,19.4,3.9,11.16,7,0,,369884.88,386322.32,368258.55
Bankstown,2016-08-29,19.0,5.1,11.89,1,0,,407651.55,369884.88,438156.33
Bankstown,2016-08-30,20.8,8.3,14.68,2,0,,403032.65,407651.55,426192.05
Bankstown,2016-08-31,22.9,12.3,17.58,3,0,,390266.12,403032.65,440678.16
Bankstown,2016-09-01,22.2,8.1,15.04,4,0,,381830.8,390266.12,428325.72
Bankstown,2016-09-02,16.7,14.2,15.29,5,0,,397906.66,381830.8,430212.36
Bankstown,2016-09-03,19.9,10.1,16.56,6,0,,356362.21,397906.66,386322.32
Bankstown,2016-09-04,20.2,5.8,12.38,7,0,,345612.81,356362.21,369884.88
Bankstown,2016-09-05,20.7,6.6,13.0,1,0,,384206.06,345612.81,407651.55
Bankstown,2016-09-06,22.6,7.0,13.53,2,0,,384760.36,384206.06,403032.65
Bankstown,2016-09-07,21.4,9.8,15.67,3,0,,379011.01,384760.36,390266.12
Bankstown,2016-09-08,22.3,12.5,16.75,4,0,,378614.34,379011.01,381830.8
Bankstown,2016-09-09,23.6,11.7,17.86,5,0,,373419.36,378614.34,397906.66
Bankstown,2016-09-10,22.0,13.8,18.06,6,0,,345402.65,373419.36,356362.21
Bankstown,2016-09-11,20.0,8.4,13.94,7,0,,335233.49,345402.65,345612.81
Bankstown,2016-09-12,20.8,9.9,15.54,1,0,,368592.75,335233.49,384206.06
Bankstown,2016-09-13,19.3,15.4,16.89,2,0,,377988.54,368592.75,384760.36
Bankstown,2016-09-14,23.7,15.5,19.11,3,0,,376373.8,377988.54,379011.01
Bankstown,2016-09-15,21.1,13.1,17.32,4,0,,370493.72,376373.8,378614.34
Bankstown,2016-09-16,21.2,10.0,15.85,5,0,,366922.65,370493.72,373419.36
Bankstown,2016-09-17,21.8,6.8,15.04,6,0,,344904.54,366922.65,345402.65
Bankstown,2016-09-18,15.2,11.3,13.7,7,0,,359120.72,344904.54,335233.49
Bankstown,2016-09-19,20.1,11.5,15.48,1,0,,368363.05,359120.72,368592.75
Bankstown,2016-09-20,20.0,6.4,13.99,2,0,,378949.98,368363.05,377988.54
Bankstown,2016-09-21,20.1,11.6,14.84,3,0,,387962.15,378949.98,376373.8
Bankstown,2016-09-22,19.3,9.9,15.46,4,0,,382719.18,387962.15,370493.72
Bankstown,2016-09-23,20.5,14.9,17.38,5,0,,370997.59,382719.18,366922.65
Bankstown,2016-09-24,21.7,10.0,16.46,6,0,,337623.76,370997.59,344904.54
Bankstown,2016-09-25,21.2,13.4,15.77,7,0,,328742.71,337623.76,359120.72
Bankstown,2016-09-26,20.4,8.8,13.89,1,0,,359816.05,328742.71,368363.05
Bankstown,2016-09-27,22.7,8.1,15.4,2,0,,368192.8,359816.05,378949.98
Bankstown,2016-09-28,20.0,8.0,14.09,3,0,,364720.4,368192.8,387962.15
Bankstown,2016-09-29,22.0,9.0,14.39,4,0,,374926.36,364720.4,382719.18
Bankstown,2016-09-30,18.3,12.0,14.83,5,0,,371330.72,374926.36,370997.59
Bankstown,2016-10-01,21.2,10.5,16.57,6,0,,332263.49,371330.72,337623.76
Bankstown,2016-10-02,25.4,6.5,16.87,7,0,,315211.24,332263.49,328742.71
Bankstown,2016-10-03,24.7,13.8,20.25,1,1,Labour Day,318407.47,315211.24,359816.05
Bankstown,2016-10-04,23.0,8.2,17.85,2,0,,354617.86,318407.47,368192.8
Bankstown,2016-10-05,22.3,11.0,16.97,3,0,,355010.23,354617.86,364720.4
Bankstown,2016-10-06,27.3,6.1,18.52,4,0,,356271.49,355010.23,374926.36
Bankstown,2016-10-07,29.7,11.4,21.63,5,0,,359350.99,356271.49,371330.72
Bankstown,2016-10-08,22.2,15.8,18.29,6,0,,331218.55,359350.99,332263.49
Bankstown,2016-10-09,21.5,11.0,17.42,7,0,,320945.63,331218.55,315211.24
Bankstown,2016-10-10,32.2,13.1,23.33,1,0,,361712.85,320945.63,318407.47
Bankstown,2016-10-11,19.8,11.3,15.29,2,0,,350379.55,361712.85,354617.86
Bankstown,2016-10-12,22.2,7.2,14.89,3,0,,358612.62,350379.55,355010.23
Bankstown,2016-10-13,16.9,9.6,14.13,4,0,,362683.78,358612.62,356271.49
Bankstown,2016-10-14,20.1,7.5,13.48,5,0,,360529.98,362683.78,359350.99
Bankstown,2016-10-15,25.3,7.1,16.44,6,0,,322447.69,360529.98,331218.55
Bankstown,2016-10-16,29.3,8.9,20.41,7,0,,311956.09,322447.69,320945.63
Bankstown,2016-10-17,23.8,13.3,18.05,1,0,,359828.47,311956.09,361712.85
Bankstown,2016-10-18,24.2,6.7,17.2,2,0,,354850.2,359828.47,350379.55
Bankstown,2016-10-19,22.8,12.8,17.29,3,0,,357484.62,354850.2,358612.62
Bankstown,2016-10-20,20.8,12.1,17.57,4,0,,363103.68,357484.62,362683.78
Bankstown,2016-10-21,27.5,11.3,18.37,5,0,,364731.08,363103.68,360529.98
Bankstown,2016-10-22,19.2,12.5,16.04,6,0,,340202.12,364731.08,322447.69
Bankstown,2016-10-23,17.7,9.3,14.36,7,0,,327310.33,340202.12,311956.09
Bankstown,2016-10-24,18.4,8.3,13.97,1,0,,356639.31,327310.33,359828.47
Bankstown,2016-10-25,24.2,8.1,16.47,2,0,,354982.98,356639.31,354850.2
Bankstown,2016-10-26,28.0,10.5,18.27,3,0,,357419.24,354982.98,357484.62
Bankstown,2016-10-27,20.9,12.0,16.74,4,0,,354083.92,357419.24,363103.68
Bankstown,2016-10-28,19.2,14.4,16.85,5,0,,354393.9,354083.92,364731.08
Bankstown,2016-10-29,24.3,15.7,19.71,6,0,,326511.98,354393.9,340202.12
Bankstown,2016-10-30,28.2,16.8,22.28,7,0,,322929.83,326511.98,327310.33
Bankstown,2016-10-31,22.5,13.5,18.68,1,0,,345753.25,322929.83,356639.31
Bankstown,2016-11-01,22.8,10.3,16.08,2,0,,355905.55,345753.25,354982.98
Bankstown,2016-11-02,24.3,8.8,16.74,3,0,,351328.23,355905.55,357419.24
Bankstown,2016-11-03,26.0,10.5,18.02,4,0,,360964.76,351328.23,354083.92
Bankstown,2016-11-04,30.5,12.6,20.22,5,0,,362491.1,360964.76,354393.9
Bankstown,2016-11-05,24.9,17.2,22.66,6,0,,321970.47,362491.1,326511.98
Bankstown,2016-11-06,23.2,11.7,18.58,7,0,,310079.0,321970.47,322929.83
Bankstown,2016-11-07,30.4,10.5,20.75,1,0,,371806.61,310079.0,345753.25
Bankstown,2016-11-08,24.3,13.7,19.4,2,0,,385091.54,371806.61,355905.55
Bankstown,2016-11-09,21.2,17.2,18.38,3,0,,372531.21,385091.54,351328.23
